gargalhada	1.7	0.45826	[2, 1, 2, 2, 2, 2, 1, 1, 2, 2]
geeks	-0.4	0.91652	[0, 0, -1, 0, 0, 0, 0, 0, -3, 0]
geme	-1.8	0.6	[-2, -2, -2, -1, -2, -2, -3, -1, -2, -1]
gemendo	-0.4	1.28062	[-1, -1, 1, -1, 0, 0, 2, 0, -3, -1]
gemeu	-0.4	1.35647	[-2, 0, -3, 0, -1, -1, 2, 1, 0, 0]
gemido	-0.6	1.62481	[-2, -1, 0, -3, 2, -2, 0, 0, -2, 2]
gemidos	-0.6	0.8	[-2, 0, 0, -2, 0, -1, 0, 0, 0, -1]
generosamente	1.8	0.74833	[3, 3, 2, 1, 2, 1, 1, 2, 1, 2]
generosidade	2.3	0.64031	[3, 1, 2, 2, 3, 2, 3, 3, 2, 2]
generosidades	2.6	0.4899	[3, 3, 2, 3, 2, 3, 2, 3, 2, 3]
generoso	2.3	0.78102	[3, 2, 4, 2, 2, 1, 2, 3, 2, 2]
genial	1.8	0.6	[3, 1, 2, 1, 2, 2, 1, 2, 2, 2]
genocida	-2.4	0.91652	[-3, -2, -4, -3, -1, -2, -3, -2, -1, -3]
gentil	1.9	0.53852	[2, 2, 2, 1, 2, 3, 2, 2, 1, 2]
gentileza	1.9	1.13578	[1, 4, 1, 2, 2, 1, 1, 2, 4, 1]
gentilidade	1.6	0.66332	[1, 1, 3, 2, 1, 1, 2, 2, 2, 1]
gentilmente	2.2	0.4	[2, 2, 2, 3, 2, 2, 2, 2, 2, 3]
gg	1.2	0.74833	[0, 2, 2, 1, 0, 1, 2, 2, 1, 1]
gga	1.7	0.45826	[2, 2, 1, 2, 2, 1, 2, 2, 1, 2]
glamado	1.8	0.74833	[1, 2, 2, 2, 2, 2, 0, 2, 3, 2]
glamores	1.4	0.66332	[1, 1, 2, 2, 2, 1, 2, 2, 0, 1]
glamorizacao	1.6	0.91652	[2, 2, 3, 0, 3, 1, 2, 1, 1, 1]
glamorizado	2.1	1.04403	[3, 2, 1, 2, 4, 2, 2, 0, 3, 2]
glamorizar	1.7	1.1	[1, 2, 1, 4, 2, 0, 3, 1, 2, 1]
glamorizers	1.6	1.11355	[4, 1, 1, 1, 1, 2, 0, 2, 3, 1]
glamorizes	2.4	1.2	[3, 2, 2, 4, 4, 1, 2, 0, 3, 3]
glamoroso	2.3	0.78102	[3, 2, 4, 2, 2, 2, 3, 2, 2, 1]
glamour	2.1	0.9434	[1, 2, 2, 2, 1, 3, 2, 4, 3, 1]
glamourize	0.8	1.32665	[2, 1, 0, 1, 0, 4, 0, 0, -1, 1]
glamourosa	2.1	1.04403	[1, 3, 2, 1, 2, 1, 4, 1, 3, 3]
glamurador	2.4	1.0198	[3, 2, 2, 3, 4, 3, 2, 0, 3, 2]
glooming	-1.8	0.74833	[-1, -2, -2, -1, -2, -1, -3, -1, -3, -2]
gloria	2.5	0.80623	[1, 3, 3, 1, 3, 3, 3, 2, 3, 3]
glorias	2.1	1.3	[4, 1, 4, 1, 1, 4, 2, 2, 1, 1]
glorifica	2.2	0.9798	[1, 4, 2, 2, 4, 2, 1, 2, 2, 2]
glorificacao	2.0	0.89443	[3, 1, 3, 2, 3, 1, 1, 3, 2, 1]
glorificado	2.3	0.9	[1, 4, 2, 2, 4, 2, 2, 2, 2, 2]
glorificador	2.3	1.00499	[1, 4, 1, 2, 4, 2, 3, 2, 2, 2]
glorificadores	1.6	1.0198	[2, 1, 2, -1, 2, 2, 2, 1, 2, 3]
glorificando	2.4	1.28062	[3, 4, 2, 2, 4, 4, 0, 1, 2, 2]
glorificar	2.7	0.78102	[3, 3, 4, 3, 1, 3, 2, 3, 2, 3]
gloriole	1.5	1.36015	[2, 4, 1, 2, 0, -1, 1, 3, 2, 1]
glorioles	1.2	0.87178	[0, 2, 0, 2, 0, 1, 2, 2, 1, 2]
gloriosamente	2.9	0.83066	[3, 4, 3, 2, 4, 2, 2, 2, 4, 3]
gloriosidade	2.6	1.0198	[3, 2, 3, 4, 3, 2, 1, 4, 3, 1]
glorioso	2.4	1.0198	[2, 3, 3, 4, 4, 1, 1, 2, 2, 2]
glum	-2.1	0.7	[-2, -1, -3, -3, -1, -2, -2, -3, -2, -2]
golpe	-2.7	0.64031	[-2, -3, -3, -3, -2, -2, -4, -3, -3, -2]
golpear	-1.1	1.22066	[-2, -3, -2, 0, -2, 0, -1, -2, 0, 1]
golpeando	-1.1	1.22066	[0, -2, 0, -1, -2, -3, -2, -2, 0, 1]
golpes	-2.8	0.87178	[-3, -1, -3, -4, -4, -3, -2, -2, -3, -3]
gostar	1.5	0.67082	[1, 2, 2, 2, 1, 3, 1, 1, 1, 1]
gostei	2.3	0.64031	[2, 2, 1, 3, 3, 3, 2, 2, 2, 3]
gosto	2.5	0.67082	[3, 2, 2, 2, 2, 3, 4, 3, 2, 2]
gostoso	2.4	1.0198	[1, 2, 4, 3, 2, 2, 3, 1, 4, 2]
goza	2.3	0.45826	[2, 3, 2, 2, 2, 3, 2, 3, 2, 2]
graca	1.8	0.4	[2, 1, 2, 2, 1, 2, 2, 2, 2, 2]
gracas	1.6	0.4899	[2, 2, 2, 1, 1, 2, 1, 2, 1, 2]
gracejo	1.2	0.74833	[1, 1, 1, 1, 1, 1, 0, 2, 1, 3]
gracile	1.7	0.78102	[1, 3, 2, 1, 2, 3, 2, 1, 1, 1]
gracilidade	1.2	0.87178	[1, 1, 0, 1, 1, 3, 2, 2, 0, 1]
gracilis	0.4	0.66332	[0, 0, 0, 0, 0, 1, 0, 1, 0, 2]
gracing	1.3	0.9	[1, 0, 3, 2, 1, 2, 0, 1, 2, 1]
gracinha	3.0	0.44721	[3, 3, 3, 3, 4, 2, 3, 3, 3, 3]
graciosamente	2.4	0.66332	[3, 3, 2, 1, 3, 2, 2, 2, 3, 3]
gracioso	2.0	0.63246	[2, 1, 2, 2, 2, 3, 3, 2, 2, 1]
graciosos	0.6	0.8	[0, 0, 0, 0, 0, 0, 2, 1, 2, 1]
graciousness	2.4	0.66332	[2, 2, 2, 2, 2, 3, 4, 3, 2, 2]
grade	-0.4	0.4899	[-1, -1, -1, 0, 0, -1, 0, 0, 0, 0]
grades	-0.8	0.9798	[0, -2, -1, -1, 0, 0, -3, 0, 0, -1]
grampeadores	-0.8	0.4	[-1, -1, -1, 0, -1, -1, -1, 0, -1, -1]
grande	2.0	0.63246	[2, 2, 3, 1, 2, 2, 2, 2, 3, 1]
grandee	1.1	0.83066	[0, 1, 1, 0, 1, 1, 2, 1, 3, 1]
grandes	1.2	0.87178	[0, 2, 2, 1, 0, 1, 0, 2, 2, 2]
grandeza	2.4	1.11355	[3, 2, 3, 2, 4, 1, 1, 4, 1, 3]
grandezas	2.1	1.3	[2, 2, 1, 0, 0, 4, 3, 3, 3, 3]
gratefuller	1.8	0.87178	[2, 3, 0, 3, 2, 1, 1, 2, 2, 2]
graticule	0.1	0.3	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
graticules	0.2	0.6	[0, 0, 0, 0, 2, 0, 0, 0, 0, 0]
gratidao	2.2	0.6	[3, 2, 1, 2, 2, 2, 3, 2, 2, 3]
gratifica	1.5	0.80623	[3, 1, 1, 1, 2, 1, 1, 1, 1, 3]
gratificacao	1.6	0.8	[1, 2, 3, 2, 2, 1, 2, 0, 2, 1]
gratificacoes	2.6	0.91652	[2, 2, 3, 4, 3, 4, 3, 1, 2, 2]
gratificante	2.3	0.45826	[2, 3, 2, 2, 2, 2, 3, 2, 2, 3]
gratificantemente	2.0	0.63246	[2, 2, 2, 1, 3, 2, 1, 3, 2, 2]
gratinado	0.4	0.91652	[0, 1, 0, 0, 0, 0, 2, 0, -1, 2]
gratines	0.2	0.6	[0, 0, 0, 0, 0, 0, 0, 0, 2, 0]
gratingly	-0.2	1.6	[1, -3, -2, -2, 0, 2, 1, -1, 1, 1]
gratis	0.2	0.9798	[-2, 1, 1, 0, 0, 0, -1, 1, 1, 1]
grato	2.0	0.63246	[2, 3, 1, 2, 2, 2, 3, 1, 2, 2]
gratz	2.0	0.89443	[2, 3, 2, 1, 1, 1, 2, 2, 4, 2]
gravado	-0.5	0.80623	[0, 0, 0, 0, -1, -2, 0, 0, -2, 0]
grave	-1.6	1.62481	[-2, -2, 0, -2, -3, 2, -3, -1, -1, -4]
graved	-0.9	1.13578	[0, 0, -1, 0, -1, -1, -1, -1, -4, 0]
gravemente	-1.5	1.0247	[0, -3, -1, 0, -3, -2, -1, -1, -2, -2]
graven	-0.9	1.22066	[0, 0, -1, 0, -2, -1, -1, 0, -4, 0]
graveness	-1.5	0.67082	[-1, -2, -2, -3, -2, -1, -1, -1, -1, -1]
gravers	-1.2	1.6	[-4, 0, -2, 0, -2, -2, -2, 0, 2, -2]
gravidade	-2.7	0.78102	[-3, -3, -3, -2, -3, -4, -2, -1, -3, -3]
greenwash	-1.8	1.4	[-1, 0, -2, -2, -3, -4, 0, 0, -3, -3]
greve	-0.5	1.11803	[0, 0, 0, -2, -2, 1, 1, -2, -1, 0]
greves	-1.5	0.92195	[0, -2, -2, -2, -3, -1, -2, -1, 0, -2]
grevistas	-0.6	1.0198	[0, 0, -2, -3, 0, 0, -1, 0, 0, 0]
grilhoes	-0.5	1.5	[-2, -2, 0, -2, 0, 2, 2, -1, 0, -2]
gripe	-1.6	0.8	[0, -2, -1, -2, -1, -2, -3, -1, -2, -2]
gritando	-1.7	1.1	[-1, -3, -2, 1, -2, -3, -2, -1, -2, -2]
grito	-1.7	0.78102	[0, -3, -1, -1, -2, -2, -2, -2, -2, -2]
gritos	-1.5	0.92195	[-2, -1, -2, -2, -2, -2, -1, -2, 1, -2]
gritou	-1.3	1.1	[-2, -3, -2, -1, -1, -2, -2, -1, 1, 0]
grosseiramente	-1.2	0.4	[-1, -2, -2, -1, -1, -1, -1, -1, -1, -1]
grosseiro	-2.0	0.44721	[-2, -1, -3, -2, -2, -2, -2, -2, -2, -2]
grosseria	-1.8	0.6	[-2, -2, -1, -1, -1, -3, -2, -2, -2, -2]
grosses	-0.8	1.77764	[-2, -2, 3, -2, -3, -1, 1, -1, 1, -2]
grossular	-0.3	1.34536	[0, -2, 0, -1, -2, -1, 0, 0, 0, 3]
grossularite	-0.1	1.13578	[2, 0, 0, 0, 0, -3, 0, 0, 0, 0]
grossularites	-0.7	1.26886	[0, -4, -1, -2, 0, 0, 0, 0, 0, 0]
grossulars	-0.3	0.45826	[0, 0, 0, 0, -1, -1, 0, 0, 0, -1]
grunhidos	-0.9	1.13578	[-2, -1, -2, -1, -1, -1, -1, 2, 0, -2]
guarda	1.4	0.66332	[3, 1, 1, 2, 1, 1, 2, 1, 1, 1]
guerra	-2.9	1.13578	[-1, -3, -4, -4, -3, -1, -2, -3, -4, -4]
guerras	-2.6	0.8	[-2, -3, -1, -3, -2, -4, -3, -3, -2, -3]
guincho	-1.2	0.87178	[-1, -2, -1, -2, 0, 0, -2, 0, -2, -2]
ha	1.4	0.8	[1, 0, 1, 1, 3, 2, 2, 1, 2, 1]
habilidade	1.3	0.64031	[1, 1, 1, 0, 1, 2, 2, 2, 2, 1]
habilidades	1.0	0.63246	[1, 2, 0, 1, 0, 1, 1, 1, 1, 2]
habita	-0.1	0.53852	[0, 0, 0, 0, -1, 1, -1, 0, 0, 0]
habitacao	0.1	0.53852	[0, 1, 0, 1, 0, 0, 0, -1, 0, 0]
hackeado	-1.7	1.00499	[-2, -1, -2, -4, 0, -2, -2, -1, -1, -2]
haha	2.0	0.89443	[1, 1, 2, 3, 2, 1, 4, 2, 2, 2]
hahaha	2.6	1.0198	[2, 4, 2, 4, 1, 2, 3, 4, 2, 2]
hahas	1.8	0.9798	[1, 2, 2, 4, 3, 2, 1, 1, 1, 1]
haltere	-0.8	0.9798	[0, -1, -3, -2, 0, -1, 0, 0, -1, 0]
halteres	-0.2	0.4	[0, -1, 0, 0, 0, 0, 0, -1, 0, 0]
hand	2.2	0.87178	[2, 2, 1, 3, 2, 3, 4, 1, 2, 2]
harmonia	1.7	0.45826	[2, 2, 2, 2, 1, 2, 2, 2, 1, 1]
harmonias	1.3	0.9	[2, 0, 2, 1, 2, 2, 0, 2, 0, 2]
harmonica	0.6	0.8	[0, 1, 0, 0, 0, 2, 1, 0, 2, 0]
harmonicamente	2.1	1.13578	[3, 3, 4, 1, 0, 1, 2, 2, 2, 3]
harmonicas	0.1	0.3	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
harmonico	1.8	0.87178	[2, 1, 2, 3, 0, 1, 3, 2, 2, 2]
harmonicos	0.9	1.3	[2, 1, 0, 0, 2, 0, 0, 0, 4, 0]
harmonio	0.9	1.22066	[0, 3, 0, 2, 3, 0, 0, 0, 0, 1]
harmoniosamente	1.9	0.9434	[4, 2, 2, 1, 2, 1, 1, 3, 2, 1]
harmoniosidade	1.8	0.6	[1, 2, 2, 2, 2, 1, 2, 3, 2, 1]
harmonioso	2.0	1.09545	[3, 4, 2, 2, 2, 0, 2, 3, 1, 1]
harmoniza	1.5	0.92195	[0, 2, 2, 2, 0, 1, 1, 2, 3, 2]
harmonizacao	1.9	0.83066	[3, 1, 2, 2, 2, 2, 3, 0, 2, 2]
harmonizacoes	0.9	0.9434	[0, 0, 2, 0, 2, 2, 0, 2, 1, 0]
harmonizado	1.3	0.9	[2, 3, 2, 0, 2, 1, 1, 1, 1, 0]
harmonizador	1.6	0.8	[1, 2, 1, 1, 2, 2, 2, 3, 0, 2]
harmonizadores	1.6	1.11355	[2, 2, 2, 1, 2, 0, 4, 0, 2, 1]
harmonizando	1.4	0.66332	[1, 2, 1, 1, 2, 1, 1, 1, 1, 3]
harmonizar	1.8	0.74833	[1, 1, 2, 3, 2, 1, 1, 3, 2, 2]
harmonizavel	0.8	0.9798	[0, 0, 0, 2, 0, 2, 0, 2, 2, 0]
heh	-0.6	1.28062	[0, 1, -1, 1, -1, -2, -1, -3, 1, -1]
heroi	2.6	0.8	[2, 3, 2, 2, 4, 4, 2, 3, 2, 2]
heroicamente	2.4	0.8	[2, 2, 2, 3, 3, 3, 4, 1, 2, 2]
heroico	2.6	0.8	[3, 3, 1, 4, 2, 3, 2, 3, 2, 3]
heroicomic	1.0	1.0	[1, 0, 1, 0, 2, 0, 3, 1, 2, 0]
heroics	2.4	0.8	[2, 1, 2, 2, 2, 3, 3, 3, 4, 2]
heroina	-2.2	1.83303	[0, -2, -4, 2, -4, -2, -2, -3, -3, -4]
heroinas	1.8	1.32665	[2, 1, 1, 4, 3, 1, 0, 3, 3, 0]
herois	2.3	0.9	[3, 4, 3, 1, 3, 2, 1, 2, 2, 2]
heroismo	2.8	0.6	[3, 3, 4, 3, 2, 2, 3, 3, 2, 3]
heroismos	2.2	0.87178	[3, 1, 2, 4, 3, 2, 2, 2, 1, 2]
heroizando	1.9	1.64012	[2, 3, -2, 2, 4, 3, 2, 2, 3, 0]
heroizar	2.1	0.7	[3, 2, 3, 1, 2, 2, 2, 3, 1, 2]
heroizes	2.2	0.9798	[1, 3, 2, 3, 4, 3, 2, 1, 2, 1]
heronries	0.7	1.1	[2, 0, 0, 0, 2, 0, 3, 0, 0, 0]
heronry	0.1	0.9434	[0, 0, 0, 0, 0, 2, 0, 1, -2, 0]
hesita	-1.4	0.4899	[-1, -1, -1, -2, -1, -2, -1, -2, -2, -1]
hesitacao	-0.9	0.3	[-1, -1, 0, -1, -1, -1, -1, -1, -1, -1]
hesitacoes	-1.0	0.63246	[-1, -1, -1, -2, -1, -1, -2, 0, 0, -1]
hesitando	-1.4	0.66332	[-1, -1, -2, -1, -1, -3, -2, -1, -1, -1]
hesitante	-1.0	0.7746	[0, -1, 0, -1, -2, 0, -1, -2, -1, -2]
hesitantemente	-1.2	0.4	[-1, -1, -2, -1, -1, -1, -1, -2, -1, -1]
hesitantes	-1.4	0.4899	[-1, -2, -1, -1, -1, -1, -2, -2, -2, -1]
hesitater	-1.4	0.66332	[-1, -1, -1, -1, -1, -2, -1, -3, -2, -1]
hesite	-1.1	0.53852	[-2, -1, -1, -1, -2, -1, -1, 0, -1, -1]
hesitou	-1.3	0.9	[-1, -2, -1, -2, -2, -2, -1, 1, -1, -2]
hilario	1.7	1.41774	[2, 2, 2, 3, 3, 1, -2, 2, 3, 1]
hipocrita	-2.0	0.89443	[-4, -2, -1, -3, -2, -1, -2, -1, -2, -2]
histeria	-1.9	0.7	[-1, -3, -1, -2, -2, -2, -2, -2, -1, -3]
histerico	-0.1	1.97231	[2, 0, 0, 3, -2, -2, 3, -1, -2, -2]
homem	-1.8	0.6	[-2, -3, -1, -2, -2, -2, -2, -1, -1, -2]
homenageado	2.1	0.7	[3, 2, 3, 3, 1, 2, 1, 2, 2, 2]
homenageados	2.3	0.78102	[1, 3, 3, 4, 2, 2, 2, 2, 2, 2]
homerico	2.9	1.04403	[4, 4, 2, 4, 2, 3, 1, 4, 2, 3]
honestamente	2.0	0.63246	[2, 3, 2, 2, 1, 2, 2, 1, 3, 2]
honester	1.9	0.7	[2, 3, 2, 2, 1, 3, 1, 1, 2, 2]
honestidade	2.2	0.6	[2, 3, 2, 2, 1, 2, 3, 2, 3, 2]
honesties	1.8	1.07703	[4, 3, 1, 1, 1, 1, 3, 2, 1, 1]
honesto	2.3	0.9	[3, 2, 1, 2, 3, 1, 2, 3, 2, 4]
honorabilidade	2.2	0.4	[3, 3, 2, 2, 2, 2, 2, 2, 2, 2]
honorariamente	1.9	0.7	[2, 2, 3, 1, 2, 1, 2, 1, 3, 2]
honorario	1.4	0.91652	[2, 2, 2, 3, 1, 1, 0, 1, 2, 0]
honorarios	0.6	0.8	[1, 0, 1, 0, 0, 0, 2, 0, 2, 0]
honorificamente	2.2	0.74833	[3, 4, 1, 2, 2, 2, 2, 2, 2, 2]
honorifico	1.4	1.2	[2, 2, 2, 2, 2, 1, 2, 1, 2, -2]
honorificos	1.7	0.78102	[1, 2, 0, 1, 2, 2, 2, 3, 2, 2]
honra	2.2	1.16619	[3, 2, 1, 2, 0, 4, 3, 1, 3, 3]
honrado	2.8	0.87178	[3, 4, 4, 3, 1, 2, 2, 3, 3, 3]
honrador	1.8	0.87178	[2, 3, 2, 1, 2, 3, 1, 0, 2, 2]
honradores	1.6	1.0198	[0, 2, 2, 1, 2, 2, 1, 3, 0, 3]
honrando	2.3	0.64031	[3, 3, 1, 2, 2, 3, 3, 2, 2, 2]
honras	2.3	0.64031	[3, 2, 2, 2, 1, 3, 3, 2, 3, 2]
honrosamente	2.4	0.66332	[2, 2, 3, 2, 3, 3, 3, 1, 2, 3]
honroso	2.5	0.67082	[2, 2, 3, 2, 4, 3, 2, 2, 2, 3]
horrendas	-3.0	1.09545	[-2, -3, -4, -4, -4, -4, -2, -2, -1, -4]
horrendo	-2.8	0.87178	[-3, -3, -4, -4, -3, -3, -2, -2, -1, -3]
horrent	-0.9	1.04403	[0, -1, -2, 0, 0, -3, -1, 0, -2, 0]
horriveis	-2.1	0.7	[-2, -4, -2, -2, -1, -2, -2, -2, -2, -2]
horrivel	-2.0	2.04939	[-2, -2, -3, -3, -2, -3, 4, -3, -3, -3]
horrivelidade	-2.4	0.4899	[-3, -3, -2, -2, -3, -2, -2, -3, -2, -2]
horrivelmente	-1.9	1.92094	[-3, -2, -4, -4, 2, -1, -3, -2, 1, -3]
horror	-2.7	1.1	[-3, -1, -4, -4, -4, -3, -1, -2, -3, -2]
horrores	-2.7	0.64031	[-3, -3, -4, -3, -2, -2, -2, -3, -2, -3]
horroriza	-2.9	1.22066	[-1, -3, -2, -1, -4, -4, -4, -4, -2, -4]
horrorizado	-1.9	1.04403	[-2, -3, -1, 0, -2, -1, -4, -2, -2, -2]
horrorizar	-2.5	0.67082	[-2, -2, -3, -2, -2, -2, -4, -2, -3, -3]
hostil	-1.6	1.74356	[-4, -3, -3, -1, 1, -2, 2, -2, -2, -2]
hostilidade	-2.5	0.80623	[-2, -2, -3, -3, -3, -2, -4, -2, -3, -1]
hostilidades	-2.1	0.53852	[-2, -3, -2, -2, -2, -2, -1, -2, -3, -2]
hostis	-1.3	1.9	[-3, -3, -3, -3, -1, 2, -3, -1, 1, 1]
humildade	-1.1	0.53852	[-1, -2, -1, -2, -1, -1, -1, 0, -1, -1]
humilde	-1.0	1.34164	[-1, -2, -1, -2, 2, -2, -1, 1, -2, -2]
humilha	-1.0	2.09762	[1, -2, -3, -3, -3, -2, -3, 1, 2, 2]
humilhacao	-2.7	0.78102	[-2, -3, -4, -2, -2, -2, -3, -2, -4, -3]
humilhacoes	-2.4	0.66332	[-3, -2, -2, -2, -2, -2, -2, -3, -2, -4]
humilhado	-1.4	2.498	[3, -3, -4, -3, -3, -4, -3, 0, 1, 2]
humilhante	-1.2	1.8868	[-4, -1, -3, -1, 2, -1, 2, -3, -2, -1]
humilhantemente	-2.6	0.4899	[-3, -3, -2, -2, -3, -3, -3, -3, -2, -2]
humilhar	-2.5	1.28452	[-3, -3, -3, -3, -2, -2, -4, -3, 1, -3]
humor	1.1	0.53852	[1, 0, 2, 2, 1, 1, 1, 1, 1, 1]
humorada	1.2	0.87178	[1, 1, 2, 2, 1, 1, 2, 1, 2, -1]
humoral	0.6	1.0198	[2, 0, 0, 0, 0, 0, 3, 1, 0, 0]
humores	1.6	0.4899	[2, 1, 2, 2, 2, 2, 1, 2, 1, 1]
humoresque	1.2	0.6	[1, 1, 1, 2, 1, 2, 2, 1, 1, 0]
humoresques	0.9	1.04403	[1, 0, 2, 0, 0, 1, 2, 0, 3, 0]
humorista	1.2	0.74833	[1, 2, 1, 1, 2, 1, 2, 0, 0, 2]
humoristas	1.3	0.78102	[2, 1, 1, 1, 0, 1, 2, 3, 1, 1]
humoristico	1.5	0.80623	[3, 0, 2, 1, 2, 1, 2, 2, 1, 1]
hurra	2.6	0.8	[3, 2, 3, 3, 1, 3, 4, 2, 2, 3]
hurrahing	2.4	0.4899	[3, 2, 2, 2, 3, 2, 3, 3, 2, 2]
hurrahs	2.1	1.44568	[2, 3, 0, 3, 2, 3, -1, 2, 3, 4]
hurrays	2.4	1.11355	[2, 3, 2, 4, 0, 3, 2, 2, 2, 4]
hurtle	-0.3	1.1	[-2, 1, 0, -1, -1, -1, 0, 2, 0, -1]
ideais	0.8	0.6	[0, 1, 0, 2, 1, 1, 1, 0, 1, 1]
ideal	2.4	1.2	[4, 3, 4, 4, 2, 2, 1, 2, 1, 1]
idealidade	1.9	0.9434	[0, 1, 2, 3, 2, 1, 2, 3, 3, 2]
idealidades	1.5	0.67082	[2, 1, 1, 2, 1, 0, 2, 2, 2, 2]
idealismo	1.7	1.1	[1, 2, 0, 3, 3, 2, 1, 2, 3, 0]
idealismos	0.8	0.9798	[0, 2, 3, 1, 0, 0, 1, 0, 0, 1]
idealista	1.6	1.56205	[2, 3, -2, 1, 3, 3, 1, 0, 2, 3]
idealistas	0.7	1.1	[0, -2, 1, 2, 1, 1, 2, 0, 1, 1]
idealiza	2.0	0.89443	[1, 4, 1, 2, 2, 2, 2, 3, 1, 2]
idealizacao	1.8	0.9798	[2, 2, 2, 1, 4, 2, 2, 0, 1, 2]
idealizacoes	1.4	0.66332	[2, 1, 1, 2, 1, 2, 1, 0, 2, 2]
idealizado	2.1	0.83066	[1, 4, 1, 3, 2, 2, 2, 2, 2, 2]
idealizador	1.3	0.9	[1, 1, 1, 1, 1, 3, 0, 1, 3, 1]
idealizadores	1.9	1.37477	[1, 4, 1, 2, 0, 2, 3, 2, 4, 0]
idealizando	0.6	0.4899	[0, 1, 1, 1, 1, 1, 1, 0, 0, 0]
idealizar	1.2	0.9798	[1, 2, 2, 0, 0, 1, 3, 0, 2, 1]
idealize	1.4	0.91652	[2, 2, 1, 0, 1, 3, 2, 0, 1, 2]
idealless	-1.7	1.00499	[-2, -2, -2, -2, -4, -1, 0, -1, -2, -1]
idealmente	1.8	1.16619	[1, 0, 2, 2, 3, 2, 4, 0, 2, 2]
idealogues	0.5	0.92195	[1, 0, -1, 2, 0, 0, 2, 0, 1, 0]
ideia	-1.9	1.3	[-4, -2, -3, -2, -1, 0, -4, -1, -1, -1]
ideologia	0.8	1.16619	[0, 3, 1, 0, 2, 0, 0, 1, 2, -1]
idiota	-2.6	1.0198	[-3, -3, -4, -4, -1, -2, -3, -3, -1, -2]
idiotamente	-1.3	1.00499	[-2, -1, -2, -3, 1, -2, -1, -1, -1, -1]
idiotas	-1.1	1.51327	[-2, -2, -1, -2, -1, 0, -2, 3, -2, -2]
idk	-0.4	0.66332	[0, 0, 0, 0, -1, -2, 0, 0, 0, -1]
ignora	-1.1	0.3	[-1, -1, -2, -1, -1, -1, -1, -1, -1, -1]
ignorado	-1.3	0.45826	[-2, -1, -2, -1, -1, -2, -1, -1, -1, -1]
ignorancia	-1.5	1.20416	[-2, -2, -3, -2, 0, -2, -1, -3, -1, 1]
ignorancias	-1.2	0.9798	[0, -1, -2, -1, -2, -2, -1, 1, -2, -2]
ignorando	-1.7	0.64031	[-1, -1, -1, -2, -2, -3, -2, -1, -2, -2]
ignorante	-1.9	0.83066	[-2, -2, -3, -2, 0, -1, -2, -2, -3, -2]
ignorantemente	-1.6	0.91652	[-1, -2, -2, -2, -2, -2, -2, 1, -2, -2]
ignorantes	-2.3	1.1	[-2, -2, -3, -4, 0, -1, -3, -2, -3, -3]
ignorar	-1.5	0.67082	[-1, -2, -1, -1, -1, -1, -2, -3, -2, -1]
ignoravel	-1.0	0.63246	[-1, -1, -1, -2, 0, -1, 0, -1, -2, -1]
ilegal	-2.6	0.8	[-3, -4, -3, -2, -1, -2, -3, -3, -2, -3]
ilumina	1.5	0.5	[2, 1, 1, 2, 2, 1, 2, 2, 1, 1]
iluminado	2.2	0.87178	[4, 2, 3, 1, 2, 2, 1, 3, 2, 2]
iluminados	1.3	1.48661	[3, 3, 2, -2, 2, 0, 0, 2, 2, 1]
iluminar	1.9	0.7	[2, 1, 1, 2, 3, 2, 1, 2, 2, 3]
ilumine	2.3	1.1	[2, 2, 1, 3, 2, 1, 1, 4, 3, 4]
imbecil	-1.7	0.64031	[-2, -1, -2, -1, -2, -1, -2, -3, -2, -1]
iminente	-0.5	1.5	[-2, -1, -1, 0, -2, -2, 3, -1, 0, 1]
imobilizado	-1.2	0.87178	[-1, -3, 0, -1, -1, 0, -2, -1, -2, -1]
imoral	-2.0	1.09545	[-4, -1, -1, -3, -2, -3, -3, -1, -1, -1]
imoralidade	-0.6	2.2891	[3, -3, 1, 2, 2, -2, -4, -1, -2, -2]
imoralidades	-1.1	1.51327	[-2, -1, -4, -3, 1, 1, -1, 0, -1, -1]
imoralismo	-1.6	0.91652	[-2, -2, -2, -2, 1, -2, -2, -2, -1, -2]
imoralista	-2.1	0.3	[-2, -2, -3, -2, -2, -2, -2, -2, -2, -2]
imoralistas	-1.7	0.78102	[-2, -2, -2, -3, -1, -1, -1, -1, -3, -1]
imoralmente	-2.1	0.7	[-1, -1, -2, -2, -3, -2, -3, -2, -2, -3]
imortal	1.0	1.73205	[3, 3, 2, 2, -2, -2, 2, 1, 1, 0]
impaciencia	-1.8	0.4	[-2, -2, -1, -2, -2, -2, -2, -1, -2, -2]
impaciente	-0.1	0.53852	[0, -1, 1, 0, 0, 0, 0, -1, 0, 0]
impacientemente	-1.7	0.64031	[-1, -1, -2, -3, -1, -2, -1, -2, -2, -2]
impacientes	-0.2	0.6	[0, 0, -1, 0, 0, 0, 1, -1, -1, 0]
impar	-1.3	0.45826	[-1, -1, -2, -1, -1, -1, -2, -1, -2, -1]
imparavel	-0.8	1.77764	[0, -4, 2, 0, 1, -2, -2, 0, -3, 0]
imparcial	-0.1	1.22066	[-2, -1, 2, 1, 0, -1, -1, 1, 1, -1]
impasse	-1.4	0.8	[-2, -2, -1, -3, -1, 0, -2, -1, -1, -1]
impedindo	-0.1	1.51327	[-2, 0, -2, 3, 0, 0, -1, -1, 2, 0]
